Category	ID	Term	adj_pval	Orthogroups	Genes
MF	GO:0004349	glutamate 5-kinase activity	0.00323	OG0005208	Tfasc_v1.29541-RA, Tlei_v1.31275-RA
MF	GO:0010328	auxin influx transmembrane transporter activity	0.00323	OG0000965	Tlei_v1.09760-RA, Tlei_v1.19605-RA
MF	GO:0070006	metalloaminopeptidase activity	0.00354	OG0002710, OG0000747	Tfasc_v1.17710-RA, Tlei_v1.04788-RA, Tlei_v1.14264-RA, Tlei_v1.16714-RA, Tlei_v1.16715-RA, Tlei_v1.21442-RA
MF	GO:0010427	abscisic acid binding	0.00435	OG0000495	Tfasc_v1.27451-RA, Tfasc_v1.27588-RA, Tfasc_v1.27589-RA, Tlei_v1.29895-RA, Tlei_v1.29896-RA, Tlei_v1.29897-RA, Tlei_v1.29898-RA
MF	GO:0008970	phospholipase A1 activity	0.00448	OG0001712	Tfasc_v1.17721-RA, Tfasc_v1.17722-RA, Tlei_v1.04777-RA, Tlei_v1.04778-RA, Tlei_v1.04779-RA
MF	GO:0008083	growth factor activity	0.00493	OG0000935	Tfasc_v1.04559-RA, Tfasc_v1.11998-RA, Tlei_v1.08388-RA, Tlei_v1.11154-RA
MF	GO:0031624	ubiquitin conjugating enzyme binding	0.00508	OG0000651	Tfasc_v1.04958-RA, Tfasc_v1.04960-RA, Tfasc_v1.04961-RA, Tlei_v1.00086-RA, Tlei_v1.00088-RA, Tlei_v1.00089-RA, Tlei_v1.00090-RA
MF	GO:0004088	carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	0.00541	OG0001006	Tfasc_v1.21612-RB, Tlei_v1.10714-RA, Tlei_v1.17129-RA
MF	GO:0052906	tRNA (guanine(37)-N(1))-methyltransferase activity	0.00541	OG0001170	Tlei_v1.17921-RB, Tlei_v1.20164-RA, Tlei_v1.25817-RA
MF	GO:0004568	chitinase activity	0.00724	OG0000754, OG0004812	Tfasc_v1.04762-RA, Tfasc_v1.30577-RA, Tlei_v1.05232-RA, Tlei_v1.08125-RA, Tlei_v1.20355-RA, Tlei_v1.21171-RA
MF	GO:0004526	ribonuclease P activity	0.0078	OG0000513	Tfasc_v1.10459-RA, Tlei_v1.25043-RA, Tlei_v1.25070-RA, Tlei_v1.25071-RA, Tlei_v1.25085-RA, Tlei_v1.25087-RA, Tlei_v1.31133-RA
MF	GO:0008422	beta-glucosidase activity	0.00972	OG0002736, OG0001407	Tfasc_v1.09185-RA, Tfasc_v1.15231-RA, Tfasc_v1.29241-RA, Tlei_v1.21971-RA, Tlei_v1.21974-RA, Tlei_v1.21975-RA, Tlei_v1.25869-RA, Tlei_v1.25873-RA
MF	GO:0003825	alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity	0.01094	OG0002830	Tfasc_v1.26364-RA, Tlei_v1.07481-RA, Tlei_v1.22361-RA, Tlei_v1.26987-RA
MF	GO:0004742	dihydrolipoyllysine-residue acetyltransferase activity	0.01191	OG0003269	Tfasc_v1.22611-RA, Tlei_v1.03968-RA, Tlei_v1.19694-RA
MF	GO:0004618	phosphoglycerate kinase activity	0.01191	OG0001933	Tfasc_v1.01133-RA, Tlei_v1.02332-RA, Tlei_v1.18419-RA
MF	GO:0004592	pantoate-beta-alanine ligase activity	0.01191	OG0002783	Tfasc_v1.04846-RA, Tlei_v1.14341-RA, Tlei_v1.14343-RA
MF	GO:0008568	microtubule-severing ATPase activity	0.01368	OG0002570	Tfasc_v1.06134-RA, Tlei_v1.01772-RA, Tlei_v1.03674-RA, Tlei_v1.09575-RA
MF	GO:0034485	phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity	0.01431	OG0000743	Tfasc_v1.04737-RA, Tfasc_v1.20500-RA, Tlei_v1.05191-RA, Tlei_v1.08147-RA, Tlei_v1.23864-RA
MF	GO:0004864	protein phosphatase inhibitor activity	0.01453	OG0000495	Tfasc_v1.27451-RA, Tfasc_v1.27588-RA, Tfasc_v1.27589-RA, Tlei_v1.29895-RA, Tlei_v1.29896-RA, Tlei_v1.29897-RA, Tlei_v1.29898-RA
MF	GO:0003723	RNA binding	0.0155	OG0005506, OG0002816, OG0005509, OG0000875, OG0002341, OG0004430, OG0016233, OG0000453, OG0000999, OG0002824, OG0004490, OG0000538, OG0001893, OG0000513, OG0005283, OG0002507, OG0005602, OG0001823, OG0005589, OG0001242, OG0003435, OG0016295, OG0001596, OG0005415, OG0005311, OG0016266, OG0016190, OG0004479, OG0004381, OG0001756, OG0005489, OG0005091, OG0003186, OG0002648, OG0005572, OG0000622, OG0003721, OG0016329, OG0003648	Tfasc_v1.00419-RA, Tfasc_v1.00645-RA, Tfasc_v1.00648-RA, Tfasc_v1.00696-RA, Tfasc_v1.00793-RA, Tfasc_v1.00870-RA, Tfasc_v1.01157-RA, Tfasc_v1.01807-RA, Tfasc_v1.04738-RA, Tfasc_v1.05786-RA, Tfasc_v1.06667-RA, Tfasc_v1.06799-RA, Tfasc_v1.09120-RA, Tfasc_v1.10459-RA, Tfasc_v1.10560-RA, Tfasc_v1.10562-RA, Tfasc_v1.10563-RA, Tfasc_v1.11227-RA, Tfasc_v1.11405-RA, Tfasc_v1.11410-RA, Tfasc_v1.12337-RA, Tfasc_v1.12765-RA, Tfasc_v1.13274-RA, Tfasc_v1.13825-RA, Tfasc_v1.15573-RA, Tfasc_v1.17154-RA, Tfasc_v1.17259-RA, Tfasc_v1.19227-RA, Tfasc_v1.19991-RA, Tfasc_v1.21128-RA, Tfasc_v1.22850-RA, Tfasc_v1.22977-RA, Tfasc_v1.23221-RA, Tfasc_v1.23853-RA, Tfasc_v1.23901-RA, Tfasc_v1.25147-RA, Tfasc_v1.25812-RA, Tfasc_v1.27080-RA, Tfasc_v1.27270-RA, Tfasc_v1.27306-RA, Tfasc_v1.27307-RA, Tfasc_v1.27378-RA, Tfasc_v1.30216-RA, Tfasc_v1.30223-RA, Tfasc_v1.30287-RA, Tfasc_v1.30380-RA, Tlei_v1.00845-RA, Tlei_v1.01207-RA, Tlei_v1.01211-RA, Tlei_v1.01216-RA, Tlei_v1.01636-RA, Tlei_v1.02274-RA, Tlei_v1.02310-RA, Tlei_v1.02785-RA, Tlei_v1.02832-RA, Tlei_v1.03033-RA, Tlei_v1.03043-RA, Tlei_v1.03044-RA, Tlei_v1.03070-RB, Tlei_v1.03078-RA, Tlei_v1.03083-RB, Tlei_v1.03092-RA, Tlei_v1.03105-RA, Tlei_v1.04889-RA, Tlei_v1.05647-RA, Tlei_v1.05830-RA, Tlei_v1.05831-RA, Tlei_v1.05982-RA, Tlei_v1.07194-RA, Tlei_v1.07448-RA, Tlei_v1.08025-RA, Tlei_v1.08146-RA, Tlei_v1.08500-RB, Tlei_v1.09306-RA, Tlei_v1.10306-RA, Tlei_v1.11488-RB, Tlei_v1.11598-RA, Tlei_v1.11733-RA, Tlei_v1.12248-RA, Tlei_v1.12923-RA, Tlei_v1.14531-RA, Tlei_v1.14532-RA, Tlei_v1.14659-RA, Tlei_v1.14913-RA, Tlei_v1.16147-RA, Tlei_v1.16160-RA, Tlei_v1.16162-RA, Tlei_v1.16233-RA, Tlei_v1.17604-RA, Tlei_v1.17970-RA, Tlei_v1.17971-RA, Tlei_v1.17980-RA, Tlei_v1.17982-RA, Tlei_v1.18437-RA, Tlei_v1.18544-RA, Tlei_v1.18910-RA, Tlei_v1.18911-RA, Tlei_v1.19119-RA, Tlei_v1.20709-RA, Tlei_v1.21007-RA, Tlei_v1.21018-RA, Tlei_v1.21028-RA, Tlei_v1.22126-RA, Tlei_v1.22236-RA, Tlei_v1.22604-RA, Tlei_v1.23058-RA, Tlei_v1.23196-RA, Tlei_v1.23305-RA, Tlei_v1.23539-RA, Tlei_v1.23563-RA, Tlei_v1.23565-RA, Tlei_v1.23784-RA, Tlei_v1.24567-RA, Tlei_v1.24790-RA, Tlei_v1.25043-RA, Tlei_v1.25049-RA, Tlei_v1.25070-RA, Tlei_v1.25071-RA, Tlei_v1.25085-RA, Tlei_v1.25087-RA, Tlei_v1.25136-RB, Tlei_v1.25137-RA, Tlei_v1.25138-RA, Tlei_v1.25139-RA, Tlei_v1.25240-RA, Tlei_v1.25299-RA, Tlei_v1.29570-RA, Tlei_v1.29656-RA, Tlei_v1.29716-RA, Tlei_v1.29794-RA, Tlei_v1.31133-RA, Tlei_v1.31789-RA, Tlei_v1.31911-RA, Tlei_v1.31913-RA
MF	GO:0004816	asparagine-tRNA ligase activity	0.01631	OG0002727	Tfasc_v1.11216-RA, Tlei_v1.09292-RA, Tlei_v1.12270-RA
MF	GO:0017050	D-erythro-sphingosine kinase activity	0.01631	OG0005577	Tfasc_v1.06909-RA, Tlei_v1.12108-RA, Tlei_v1.13524-RA
MF	GO:0046923	ER retention sequence binding	0.01631	OG0001051	Tfasc_v1.28599-RA, Tlei_v1.09186-RA, Tlei_v1.29080-RA
MF	GO:0003984	acetolactate synthase activity	0.01797	OG0003713	Tlei_v1.17976-RA, Tlei_v1.20704-RA
MF	GO:0004386	helicase activity	0.01814	OG0016233, OG0000453, OG0016295, OG0016266, OG0016190, OG0004479, OG0005489, OG0005253	Tfasc_v1.01157-RA, Tfasc_v1.01807-RA, Tfasc_v1.01808-RA, Tfasc_v1.01809-RA, Tfasc_v1.01810-RA, Tfasc_v1.17154-RA, Tfasc_v1.21128-RA, Tfasc_v1.22850-RA, Tfasc_v1.22977-RA, Tfasc_v1.25147-RA, Tlei_v1.02310-RA, Tlei_v1.07448-RA, Tlei_v1.08025-RA, Tlei_v1.08614-RA, Tlei_v1.11598-RA, Tlei_v1.17604-RA, Tlei_v1.19453-RA, Tlei_v1.23058-RA, Tlei_v1.23305-RA, Tlei_v1.23786-RA, Tlei_v1.25240-RA, Tlei_v1.25982-RA, Tlei_v1.27373-RA, Tlei_v1.27374-RA, Tlei_v1.27378-RA, Tlei_v1.27379-RA, Tlei_v1.27380-RA, Tlei_v1.27384-RA, Tlei_v1.30880-RA
CC	GO:0034399	nuclear periphery	3.3e-13	OG0000538, OG0001157	Tfasc_v1.06799-RA, Tfasc_v1.10560-RA, Tfasc_v1.10562-RA, Tfasc_v1.10563-RA, Tfasc_v1.29490-RA, Tlei_v1.04865-RA, Tlei_v1.12782-RA, Tlei_v1.12783-RA, Tlei_v1.14659-RA, Tlei_v1.21916-RA, Tlei_v1.25136-RB, Tlei_v1.25137-RA, Tlei_v1.25138-RA, Tlei_v1.25139-RA, Tlei_v1.31322-RA
CC	GO:0032432	actin filament bundle	2.8e-08	OG0000490	Tfasc_v1.25765-RA, Tlei_v1.01677-RA, Tlei_v1.01771-RA, Tlei_v1.11005-RA, Tlei_v1.11011-RA, Tlei_v1.16991-RA, Tlei_v1.31863-RA
CC	GO:0070209	ASTRA complex	4.3e-07	OG0001017	Tfasc_v1.23906-RA, Tfasc_v1.23908-RA, Tfasc_v1.23916-RA, Tlei_v1.21025-RA, Tlei_v1.21034-RA, Tlei_v1.21048-RA
CC	GO:0005884	actin filament	5.3e-07	OG0000490	Tfasc_v1.25765-RA, Tlei_v1.01677-RA, Tlei_v1.01771-RA, Tlei_v1.11005-RA, Tlei_v1.11011-RA, Tlei_v1.16991-RA, Tlei_v1.31863-RA
CC	GO:0005786	signal recognition particle, endoplasmic reticulum targeting	5.8e-07	OG0000999, OG0002648	Tfasc_v1.04738-RA, Tfasc_v1.25812-RA, Tfasc_v1.27306-RA, Tfasc_v1.27307-RA, Tlei_v1.08146-RA, Tlei_v1.22604-RA, Tlei_v1.29656-RA, Tlei_v1.31911-RA, Tlei_v1.31913-RA
CC	GO:0000127	transcription factor TFIIIC complex	6.8e-07	OG0001103, OG0002007	Tfasc_v1.08180-RA, Tfasc_v1.08181-RA, Tfasc_v1.13784-RA, Tfasc_v1.29240-RA, Tlei_v1.14015-RA, Tlei_v1.14019-RA, Tlei_v1.14022-RA, Tlei_v1.25871-RA
CC	GO:0043291	RAVE complex	6.5e-06	OG0002114	Tfasc_v1.23939-RA, Tlei_v1.25298-RA, Tlei_v1.25301-RA, Tlei_v1.25303-RA
CC	GO:0030126	COPI vesicle coat	1.7e-05	OG0001045, OG0001780	Tfasc_v1.00127-RA, Tfasc_v1.04191-RA, Tfasc_v1.05953-RA, Tfasc_v1.20753-RA, Tfasc_v1.29622-RA, Tlei_v1.03558-RA, Tlei_v1.07508-RA, Tlei_v1.10704-RA, Tlei_v1.15618-RA, Tlei_v1.22779-RA, Tlei_v1.31209-RA
CC	GO:0070390	transcription export complex 2	2.1e-05	OG0001823	Tfasc_v1.12765-RA, Tfasc_v1.30287-RA, Tlei_v1.00845-RA, Tlei_v1.02832-RA, Tlei_v1.08500-RB, Tlei_v1.24790-RA
CC	GO:0030121	AP-1 adaptor complex	3.1e-05	OG0001902	Tfasc_v1.06208-RA, Tfasc_v1.06211-RA, Tlei_v1.01518-RA, Tlei_v1.26683-RA
CC	GO:0044613	nuclear pore central transport channel	3.5e-05	OG0001157	Tfasc_v1.29490-RA, Tlei_v1.04865-RA, Tlei_v1.12782-RA, Tlei_v1.12783-RA, Tlei_v1.21916-RA, Tlei_v1.31322-RA
CC	GO:0030687	preribosome, large subunit precursor	5.6e-05	OG0000538, OG0005091	Tfasc_v1.06799-RA, Tfasc_v1.10560-RA, Tfasc_v1.10562-RA, Tfasc_v1.10563-RA, Tfasc_v1.27080-RA, Tlei_v1.14659-RA, Tlei_v1.16147-RA, Tlei_v1.25136-RB, Tlei_v1.25137-RA, Tlei_v1.25138-RA, Tlei_v1.25139-RA, Tlei_v1.29570-RA
CC	GO:0031932	TORC2 complex	5.6e-05	OG0001017	Tfasc_v1.23906-RA, Tfasc_v1.23908-RA, Tfasc_v1.23916-RA, Tlei_v1.21025-RA, Tlei_v1.21034-RA, Tlei_v1.21048-RA
CC	GO:0032039	integrator complex	9e-05	OG0001052	Tfasc_v1.21940-RA, Tfasc_v1.23812-RA, Tfasc_v1.23814-RA, Tlei_v1.03672-RA
CC	GO:0005666	RNA polymerase III complex	0.00011	OG0005402, OG0002462, OG0002926, OG0005493	Tfasc_v1.08217-RA, Tfasc_v1.13426-RA, Tfasc_v1.14028-RA, Tlei_v1.10852-RA, Tlei_v1.13923-RA, Tlei_v1.13924-RA, Tlei_v1.18642-RA, Tlei_v1.19271-RA, Tlei_v1.26679-RA
CC	GO:0031931	TORC1 complex	0.00013	OG0001017	Tfasc_v1.23906-RA, Tfasc_v1.23908-RA, Tfasc_v1.23916-RA, Tlei_v1.21025-RA, Tlei_v1.21034-RA, Tlei_v1.21048-RA
CC	GO:0030677	ribonuclease P complex	0.00015	OG0000513	Tfasc_v1.10459-RA, Tlei_v1.25043-RA, Tlei_v1.25049-RA, Tlei_v1.25070-RA, Tlei_v1.25071-RA, Tlei_v1.25085-RA, Tlei_v1.25087-RA, Tlei_v1.31133-RA
CC	GO:0000172	ribonuclease MRP complex	0.00024	OG0000513	Tfasc_v1.10459-RA, Tlei_v1.25043-RA, Tlei_v1.25070-RA, Tlei_v1.25071-RA, Tlei_v1.25085-RA, Tlei_v1.25087-RA, Tlei_v1.31133-RA
CC	GO:0032040	small-subunit processome	3e-04	OG0001571, OG0005572, OG0005482, OG0002631	Tfasc_v1.11209-RA, Tfasc_v1.11756-RA, Tfasc_v1.11760-RA, Tfasc_v1.27378-RA, Tlei_v1.00854-RB, Tlei_v1.05982-RA, Tlei_v1.07194-RA, Tlei_v1.11371-RA, Tlei_v1.12152-RA, Tlei_v1.12276-RA, Tlei_v1.27671-RA, Tlei_v1.27704-RA, Tlei_v1.29794-RA
CC	GO:0034245	mitochondrial DNA-directed RNA polymerase complex	0.00039	OG0002841	Tfasc_v1.30632-RA, Tlei_v1.03665-RA, Tlei_v1.06047-RA, Tlei_v1.31332-RA
CC	GO:0005576	extracellular region	5e-04	OG0000287, OG0001807, OG0000884, OG0001056, OG0001585, OG0000214, OG0000935, OG0005569, OG0001998, OG0001701, OG0004711, OG0002057, OG0016431, OG0003438, OG0002324, OG0004812, OG0000518, OG0004764, OG0002259	Tfasc_v1.00081-RA, Tfasc_v1.01584-RA, Tfasc_v1.01761-RB, Tfasc_v1.02317-RA, Tfasc_v1.02318-RA, Tfasc_v1.02852-RA, Tfasc_v1.03696-RA, Tfasc_v1.03697-RA, Tfasc_v1.04559-RA, Tfasc_v1.08011-RA, Tfasc_v1.08616-RA, Tfasc_v1.08857-RA, Tfasc_v1.11998-RA, Tfasc_v1.12171-RA, Tfasc_v1.12235-RA, Tfasc_v1.13115-RA, Tfasc_v1.14249-RA, Tfasc_v1.14855-RA, Tfasc_v1.15069-RA, Tfasc_v1.15572-RA, Tfasc_v1.19450-RA, Tfasc_v1.29530-RA, Tfasc_v1.29597-RA, Tfasc_v1.30577-RA, Tlei_v1.00622-RA, Tlei_v1.03597-RA, Tlei_v1.04106-RA, Tlei_v1.04110-RA, Tlei_v1.05280-RA, Tlei_v1.06508-RA, Tlei_v1.06509-RA, Tlei_v1.07094-RA, Tlei_v1.08388-RA, Tlei_v1.09285-RA, Tlei_v1.09308-RA, Tlei_v1.09309-RA, Tlei_v1.09790-RA, Tlei_v1.09835-RA, Tlei_v1.10766-RA, Tlei_v1.10939-RA, Tlei_v1.11154-RA, Tlei_v1.11423-RA, Tlei_v1.13162-RA, Tlei_v1.13166-RA, Tlei_v1.13401-RA, Tlei_v1.13402-RA, Tlei_v1.13990-RA, Tlei_v1.14241-RA, Tlei_v1.17287-RA, Tlei_v1.20355-RA, Tlei_v1.21171-RA, Tlei_v1.21592-RA, Tlei_v1.21807-RA, Tlei_v1.21809-RA, Tlei_v1.22235-RA, Tlei_v1.23577-RA, Tlei_v1.24196-RA, Tlei_v1.26909-RA, Tlei_v1.26910-RA, Tlei_v1.27401-RA, Tlei_v1.28905-RA, Tlei_v1.29370-RA, Tlei_v1.30517-RA, Tlei_v1.30762-RA, Tlei_v1.31233-RA, Tlei_v1.31287-RA
CC	GO:0008352	katanin complex	0.00067	OG0002570	Tfasc_v1.06134-RA, Tlei_v1.01772-RA, Tlei_v1.03674-RA, Tlei_v1.09575-RA
CC	GO:0031428	box C/D snoRNP complex	0.00067	OG0005572	Tfasc_v1.27378-RA, Tlei_v1.05982-RA, Tlei_v1.07194-RA, Tlei_v1.29794-RA
CC	GO:0005951	carbamoyl-phosphate synthase complex	0.0012	OG0001006	Tfasc_v1.21612-RB, Tlei_v1.11572-RA, Tlei_v1.17129-RA
CC	GO:0032299	ribonuclease H2 complex	0.00231	OG0005415	Tfasc_v1.19227-RA, Tlei_v1.16160-RA, Tlei_v1.16162-RA
CC	GO:0009513	etioplast	0.00256	OG0004430	Tfasc_v1.00870-RA, Tlei_v1.02785-RA
CC	GO:0009537	proplastid	0.00256	OG0004430	Tfasc_v1.00870-RA, Tlei_v1.02785-RA
CC	GO:0019898	extrinsic component of membrane	0.00277	OG0001269, OG0002459, OG0005112, OG0002805, OG0005482	Tfasc_v1.00232-RA, Tfasc_v1.04864-RA, Tfasc_v1.20972-RA, Tfasc_v1.21904-RA, Tlei_v1.00014-RA, Tlei_v1.00554-RA, Tlei_v1.06558-RA, Tlei_v1.06761-RA, Tlei_v1.08954-RA, Tlei_v1.10260-RA, Tlei_v1.11704-RA, Tlei_v1.12152-RA, Tlei_v1.17941-RA, Tlei_v1.17943-RA, Tlei_v1.20994-RA, Tlei_v1.25416-RA, Tlei_v1.29166-RA
CC	GO:0000445	THO complex part of transcription export complex	0.00324	OG0002251	Tfasc_v1.07665-RA, Tlei_v1.05770-RA, Tlei_v1.05922-RA, Tlei_v1.26625-RA
CC	GO:0000798	nuclear cohesin complex	0.00389	OG0001078	Tfasc_v1.00298-RA, Tlei_v1.03433-RA, Tlei_v1.03455-RA
CC	GO:0005615	extracellular space	0.00435	OG0001807, OG0000214, OG0016431, OG0004764	Tfasc_v1.01584-RA, Tfasc_v1.03696-RA, Tfasc_v1.03697-RA, Tfasc_v1.14249-RA, Tfasc_v1.15069-RA, Tlei_v1.05280-RA, Tlei_v1.07094-RA, Tlei_v1.09285-RA, Tlei_v1.09308-RA, Tlei_v1.09309-RA, Tlei_v1.11423-RA, Tlei_v1.21807-RA, Tlei_v1.21809-RA, Tlei_v1.23577-RA, Tlei_v1.27401-RA, Tlei_v1.30762-RA
CC	GO:0043541	UDP-N-acetylglucosamine transferase complex	0.00599	OG0002459	Tfasc_v1.04864-RA, Tlei_v1.00014-RA, Tlei_v1.10260-RA
CC	GO:0005730	nucleolus	0.00603	OG0000538, OG0001571, OG0002462, OG0016266, OG0005091, OG0005572, OG0000622, OG0000513, OG0002631	Tfasc_v1.06799-RA, Tfasc_v1.10560-RA, Tfasc_v1.10562-RA, Tfasc_v1.10563-RA, Tfasc_v1.11209-RA, Tfasc_v1.11756-RA, Tfasc_v1.11760-RA, Tfasc_v1.13426-RA, Tfasc_v1.21128-RA, Tfasc_v1.27080-RA, Tfasc_v1.27378-RA, Tfasc_v1.30216-RA, Tfasc_v1.30223-RA, Tlei_v1.05982-RA, Tlei_v1.07194-RA, Tlei_v1.10852-RA, Tlei_v1.11371-RA, Tlei_v1.12276-RA, Tlei_v1.14659-RA, Tlei_v1.16147-RA, Tlei_v1.17604-RA, Tlei_v1.17970-RA, Tlei_v1.17971-RA, Tlei_v1.17980-RA, Tlei_v1.17982-RA, Tlei_v1.18642-RA, Tlei_v1.20709-RA, Tlei_v1.23058-RA, Tlei_v1.23539-RA, Tlei_v1.25071-RA, Tlei_v1.25085-RA, Tlei_v1.25087-RA, Tlei_v1.25136-RB, Tlei_v1.25137-RA, Tlei_v1.25138-RA, Tlei_v1.25139-RA, Tlei_v1.27671-RA, Tlei_v1.27704-RA, Tlei_v1.29570-RA, Tlei_v1.29794-RA, Tlei_v1.31133-RA
CC	GO:0034098	VCP-NPL4-UFD1 AAA ATPase complex	0.0073	OG0002661	Tfasc_v1.20946-RA, Tlei_v1.17968-RA, Tlei_v1.17984-RA, Tlei_v1.17985-RA
CC	GO:0005787	signal peptidase complex	0.00917	OG0000927	Tfasc_v1.05680-RA, Tlei_v1.01102-RA, Tlei_v1.15131-RA, Tlei_v1.21577-RA
CC	GO:0042406	extrinsic component of endoplasmic reticulum membrane	0.01189	OG0002459	Tfasc_v1.04864-RA, Tlei_v1.00014-RA, Tlei_v1.10260-RA
