og_id	correction_factor	corr_Tlei_count	old_Tlei_count	total_mean_cov	expected_mean_cov
OG0003775	0.45697953340828	1	2	46.336061282098	101.39636
OG0012330	1.0635731064268	2	2	107.84244158557	101.39636
OG0001633	0.79502603425621	2	2	80.612745978815	101.39636
OG0001632	1.00921741088284	2	2	102.330971912145	101.39636
OG0000948	0.898496189813182	2	2	91.1042431209257	101.39636
OG0000949	1.11034198333042	2	2	112.584635464885	101.39636
OG0000943	0.935905744379282	2	2	94.8974357831497	101.39636
OG0000941	1.01673986509763	2	2	103.093721387791	101.39636
OG0000947	0.929190032992542	2	2	94.2164870937236	101.39636
OG0000944	0.762982931163495	2	2	77.3636919621089	101.39636
OG0000945	0.904921050677977	2	2	91.7557006261224	101.39636
OG0002010	0.893214782442794	2	2	90.5687276378913	101.39636
OG0002015	1.22048203647254	2	2	123.752435943703	101.39636
OG0004711	0.901577813820194	2	2	91.4167085781253	101.39636
OG0002380	0.60740666404931	1	2	61.5888247743429	101.39636
OG0002386	1.10054676214904	2	2	111.591435691698	101.39636
OG0002387	0.930101293134113	2	2	94.3088855550921	101.39636
OG0000717	0.926947721799969	4	4	187.978249801619	202.79272
OG0000716	0.809809946973129	2	2	82.1117809148683	101.39636
OG0000715	0.952846120851114	3	3	144.922692441635	152.09454
OG0000714	0.832427301562144	2	3	126.607647514536	152.09454
OG0000712	0.939508601600697	2	2	95.2627523910009	101.39636
OG0000711	0.905127886825884	2	2	91.7766730586366	101.39636
OG0000710	1.05160663708767	2	2	106.629085152531	101.39636
OG0000719	0.952825881681613	3	3	144.919614174459	152.09454
OG0000718	1.02369919548704	2	2	103.799372157315	101.39636
OG0000136	1.04310516513924	21	20	1057.67066842318	1013.9636
OG0000154	1.28992839814228	4	3	196.191066348386	152.09454
OG0005384	1.24528468934788	2	2	126.267334663606	101.39636
OG0003436	0.925333629856891	2	2	93.825461853076	101.39636
OG0003435	1.15927017903555	2	2	117.545776410753	101.39636
OG0003438	0.965818640086736	2	2	97.9304945249451	101.39636
OG0002815	1.12337853546125	2	2	113.906494397902	101.39636
OG0001096	0.715617453533845	2	3	108.841507411201	152.09454
OG0001095	0.969652123027838	2	2	98.3191957412949	101.39636
OG0001091	0.993961314440672	2	2	100.7840592651	101.39636
OG0001098	0.779477139201794	2	2	79.0361446182752	101.39636
OG0004381	1.44149475040794	3	2	146.162320650474	101.39636
OG0004382	0.488640761915124	1	2	49.5463946058202	101.39636
OG0004383	1.42427177308953	3	2	144.415973442024	101.39636
OG0003713	1.01612612882771	2	2	103.031490764021	101.39636
OG0002440	1.02345070274887	2	2	103.774175898178	101.39636
OG0002442	1.03211694654942	2	2	104.652901474426	101.39636
OG0002445	0.477959650594828	1	2	48.4633687971874	101.39636
OG0013379	1.28682637883777	3	2	130.479510766131	101.39636
OG0000960	0.995551970341568	2	2	100.945345983463	101.39636
OG0000961	0.999448399048327	2	2	101.340429671328	101.39636
OG0000962	0.603629818327204	1	2	61.2058663658398	101.39636
OG0000963	0.976335653106647	2	2	98.9968813632368	101.39636
OG0000965	0.798750294816137	2	3	121.485558664925	152.09454
OG0000966	0.85792885144397	2	2	86.9908626753993	101.39636
OG0000968	0.994954914217539	2	2	100.884806665771	101.39636
OG0000969	0.967363950532209	2	2	98.087183379186	101.39636
OG0003921	1.95466718223337	4	2	198.19613728992	101.39636
OG0003923	0.984771479701092	2	2	99.8522434735046	101.39636
OG0002039	1.01877093885361	2	2	103.299664873539	101.39636
OG0002032	0.408158044355189	1	2	41.3857400023347	101.39636
OG0002033	1.02625226966648	2	2	104.05824458592	101.39636
OG0002034	1.55197743620148	5	3	236.047294249443	152.09454
OG0016118	0.556603277703223	1	2	56.4375463231759	101.39636
OG0004261	0.611701501465783	1	2	62.024305655165	101.39636
OG0016371	0.533170513191219	1	2	54.0615492969216	101.39636
OG0008591	0.836989932953604	2	2	84.8677325581395	101.39636
OG0000368	0.984918120217195	2	2	99.867112288066	101.39636
OG0000362	0.873614549443401	2	2	88.5813353566009	101.39636
OG0000363	0.923659314692049	4	4	187.311384779736	202.79272
OG0000361	1.00324377083663	3	3	152.587899833263	152.09454
OG0000365	0.904104482235905	3	3	137.509355337608	152.09454
OG0001373	0.388469793954369	1	2	39.3894230769231	101.39636
OG0002632	1.04106319328474	2	2	105.560018329049	101.39636
OG0002633	0.895773273924101	2	2	90.8281493611867	101.39636
OG0002631	0.995015757249299	2	2	100.890975927723	101.39636
OG0002637	0.939990780523556	2	2	95.3116435786475	101.39636
OG0002634	0.777007210561971	2	2	78.7857028447374	101.39636
OG0002635	1.08777657086869	2	2	110.296584779368	101.39636
OG0000779	0.930444059127875	2	2	94.3436407791913	101.39636
OG0000778	1.03408668990596	2	2	104.852626280913	101.39636
OG0000777	0.81743783836528	2	2	82.8852213365078	101.39636
OG0000776	0.971003264879214	3	3	147.684294910302	152.09454
OG0000771	1.0047179244583	2	2	101.874740366826	101.39636
OG0000770	0.951364710437639	2	2	96.4649186708306	101.39636
OG0000773	1.10624024879579	2	2	112.168734513388	101.39636
OG0000772	1.02416965255017	2	2	103.847074791051	101.39636
OG0016120	0.854885238298648	2	2	86.6822513812155	101.39636
OG0000783	0.801444460851903	2	2	81.2635510725455	101.39636
OG0000172	1.01931690204675	3	3	155.032535331025	152.09454
OG0001787	1.03241498837439	2	2	104.683121830605	101.39636
OG0002193	0.802363763001828	2	2	81.356764964288	101.39636
OG0002191	1.04833582307414	2	2	106.297436517322	101.39636
OG0005415	1.04301931731614	2	2	105.758362185542	101.39636
OG0005414	0.987564090549218	2	2	100.135404048401	101.39636
OG0005412	0.981537708867759	2	2	99.5243508819305	101.39636
OG0005410	0.690583183379878	1	2	70.0226210719321	101.39636
OG0000179	1.08576360477039	2	2	110.092477344196	101.39636
OG0001564	0.988734658579214	4	4	200.50819077155	202.79272
OG0001563	1.05966245223539	2	2	107.445915485342	101.39636
OG0001562	1.19772261784339	4	3	182.167070608486	152.09454
OG0001569	0.946355173958822	2	2	95.9569699065914	101.39636
OG0000288	1.20312525230409	13	11	670.95886664244	557.67998
OG0000287	0.721069952718337	3	4	146.227737022023	202.79272
OG0000280	0.589824689376255	1	2	59.806076540883	101.39636
OG0000283	0.804023560807338	11	14	570.675436940719	709.77452
OG0000282	0.953084747311667	7	7	338.23763452123	354.88726
OG0003307	0.440554922807592	1	2	44.6706655527708	101.39636
OG0003551	0.626895162793268	1	2	63.5648876088448	101.39636
OG0000875	1.09684157163051	8	7	389.255100010045	354.88726
OG0002462	1.02252451907353	2	2	103.680264244806	101.39636
OG0013428	0.957651359522023	2	2	97.1023620045844	101.39636
OG0000907	0.998471006243132	2	2	101.241325598591	101.39636
OG0000908	1.96247956864999	6	3	298.482427253219	152.09454
OG0000909	0.792813894177583	2	2	80.3884430270321	101.39636
OG0002057	1.08014882313219	2	2	109.523158923888	101.39636
OG0002050	0.909393399920277	2	2	92.2091805599404	101.39636
OG0002051	0.426166463910649	1	2	43.2117281946112	101.39636
OG0012595	1.13877430852589	2	2	115.467569746042	101.39636
OG0016282	0.772105829643964	2	2	78.2887206606781	101.39636
OG0016287	1.14325218994731	2	2	115.921610622686	101.39636
OG0016284	0.715062667841124	1	2	72.504751690979	101.39636
OG0014430	1.04428115990567	2	2	105.886308431013	101.39636
OG0013887	0.894605990018051	2	2	90.7097910220267	101.39636
OG0016136	0.551441664824772	1	2	55.9141775655719	101.39636
OG0000340	1.10659887914829	3	3	168.307647488575	152.09454
OG0000344	1.27292067966926	8	6	387.208570461567	304.18908
OG0000345	1.23563645739294	4	3	187.933558594409	152.09454
OG0000346	0.546063623753155	1	2	55.3688637769795	101.39636
OG0000347	1.09643677997091	5	5	277.936746147928	253.4909
OG0000348	1.34905014769445	9	7	478.760710517878	354.88726
OG0001353	1.00425398856512	4	4	203.655397911969	202.79272
OG0001356	0.948994602363298	2	2	96.2245983392858	101.39636
OG0001359	0.918665618711058	2	2	93.1493497944492	101.39636
OG0002618	0.940458719517282	2	2	95.3590908893134	101.39636
OG0002615	1.56431010052735	5	3	237.923025157062	152.09454
OG0000753	0.866201663811086	2	2	87.8296957363878	101.39636
OG0000752	0.905755632241639	2	2	91.8403241588009	101.39636
OG0000751	1.01274875724054	3	3	154.033556368072	152.09454
OG0000756	0.813440224905321	2	3	123.719816824471	152.09454
OG0000755	0.999285142454939	2	2	101.323876047012	101.39636
OG0000754	0.879052659710463	4	5	222.831849857399	253.4909
OG0004906	3.41650295162414	7	2	346.420963223944	101.39636
OG0001998	0.912634865203619	2	2	92.5378533407376	101.39636
OG0003731	0.71198429273575	1	2	72.1926156605795	101.39636
OG0000015	0.615242358797922	62	100	3119.16678499616	5069.818
OG0000118	0.866694838197754	3	3	131.819552736062	152.09454
OG0000116	1.03452547365707	10	10	524.485586780516	506.9818
OG0001506	1.02045070550236	2	2	103.469987097371	101.39636
OG0001500	0.937813628425078	2	2	95.0908882806955	101.39636
OG0002406	0.996109220295061	2	2	101.001849100357	101.39636
OG0002409	0.55943193792152	1	2	56.7243621729881	101.39636
OG0001698	0.378859748792733	1	2	38.4149994780975	101.39636
OG0016446	0.950595544904148	2	2	96.3869280854971	101.39636
OG0000924	1.0232377674343	2	2	103.752585032365	101.39636
OG0000926	0.839640122380453	2	2	85.1364521193325	101.39636
OG0000927	1.11273733012469	3	3	169.241272366143	152.09454
OG0000920	0.977999158546577	3	3	148.748332139529	152.09454
OG0000921	0.824184775852903	2	2	83.5693362389002	101.39636
OG0000922	1.13369321396074	2	2	114.95236525232	101.39636
OG0000923	1.04352782810318	2	2	105.809923328369	101.39636
OG0002074	0.95916403684789	2	2	97.2557419792819	101.39636
OG0002078	0.879709674870392	2	2	89.1993588886413	101.39636
OG0000327	0.91891093632687	5	5	232.935560269341	253.4909
OG0000324	1.01127089293514	2	2	102.539187517573	101.39636
OG0000325	0.805930141444746	2	3	122.577574135174	152.09454
OG0000322	0.922318731919937	4	4	187.039524352995	202.79272
OG0000323	0.875714374620994	4	4	177.58849997249	202.79272
OG0000320	1.19301859986118	5	4	241.93548687644	202.79272
OG0000321	0.795959281922022	2	2	80.7073738951069	101.39636
OG0002678	1.14740810950575	2	2	116.343005738364	101.39636
OG0002675	0.695236874171668	2	3	105.741732568178	152.09454
OG0002672	0.593890824459661	1	2	60.2183678376086	101.39636
OG0002670	1.03652647722499	2	2	105.100011834236	101.39636
OG0002671	0.910325504061386	2	2	92.3036925269898	101.39636
OG0010325	0.952630531037867	2	2	96.5932682721068	101.39636
OG0016387	1.14825133953119	2	2	116.428506193586	101.39636
OG0016386	0.959180492731743	2	2	97.2574105460052	101.39636
OG0003440	1.08120908235904	2	2	109.630665350147	101.39636
OG0006437	1.00858625565742	2	2	102.266975069691	101.39636
OG0004144	1.00009210169247	2	2	101.405698776366	101.39636
OG0004148	1.0434613216823	2	2	105.803179819375	101.39636
OG0016383	0.965378349286463	2	2	97.8858506404559	101.39636
OG0002421	0.91575257587488	2	2	92.8539778543366	101.39636
OG0002427	0.858832955612179	2	2	87.0825355471165	101.39636
OG0002424	1.09076393264407	3	3	165.899238584091	152.09454
OG0000498	0.987576770666359	3	3	150.205034649185	152.09454
OG0000499	0.85094600466451	3	3	129.424241144286	152.09454
OG0011731	1.25426627427337	3	2	127.178034682081	101.39636
OG0000495	1.14230423341725	5	4	231.650982562199	202.79272
OG0000497	1.04840383136857	3	3	159.45649846624	152.09454
OG0000490	0.932305619793286	6	6	283.597188763749	304.18908
OG0000491	0.934906972350782	3	3	142.194245902485	152.09454
OG0000492	1.05344115287617	3	3	160.222647563771	152.09454
OG0000493	0.971413549645292	3	3	147.746696983068	152.09454
OG0016283	0.579625177706255	1	2	58.7718831837674	101.39636
OG0016435	1.44061527291257	3	2	146.073144833741	101.39636
OG0016388	0.749713124003483	1	2	76.0181818181818	101.39636
OG0004430	1.09635280967371	2	2	111.166184176687	101.39636
OG0016434	0.499455244921885	1	2	50.6429438179876	101.39636
OG0004436	1.86076621791383	4	2	188.674921307429	101.39636
OG0000308	1.15707016155151	15	13	762.597567198576	659.07634
OG0005155	0.929213609233459	2	2	94.2188776387351	101.39636
OG0001315	0.747575175859817	2	3	113.702102487818	152.09454
OG0001316	0.880375417256158	2	2	89.2668627432556	101.39636
OG0001310	0.873615386960985	2	2	88.5814202778354	101.39636
OG0002655	0.5267328517878	1	2	53.4087938637024	101.39636
OG0002658	0.605151209831801	1	2	61.3601299265409	101.39636
OG0002659	0.884793250138302	2	2	89.7148149165933	101.39636
OG0005402	0.966013821681342	2	2	97.9502852281771	101.39636
OG0004947	0.259324172466083	1	2	26.294527148073	101.39636
OG0000689	0.878478885917523	2	2	89.0745613688921	101.39636
OG0000688	0.627667256508865	4	6	190.929525303556	304.18908
OG0000680	0.639024641482644	3	4	129.58954519329	202.79272
OG0000682	0.607708942677803	2	3	92.4292120904668	152.09454
OG0000684	0.94366372028195	6	6	287.052198901944	304.18908
OG0000686	0.733595237510376	3	4	148.767773593775	202.79272
OG0003885	0.578653945576744	1	2	58.67340378112	101.39636
OG0002137	1.02944487820739	2	2	104.381963470872	101.39636
OG0002136	0.588901801647906	1	2	59.7124990845397	101.39636
OG0005308	0.622682977307908	1	2	63.1377873329845	101.39636
OG0003461	0.862305123984834	2	2	87.4346007814109	101.39636
OG0000518	1.0582083951501	2	2	107.298479389661	101.39636
OG0000511	0.603291446873563	1	2	61.1715567321127	101.39636
OG0000510	0.905786312358896	2	2	91.8434350110151	101.39636
OG0000513	0.628468435174304	4	7	223.035440955496	354.88726
OG0000516	1.01673554954423	3	3	154.639925709577	152.09454
OG0001108	0.938079946523522	2	2	95.1178919664797	101.39636
OG0001103	2.06075568970775	6	3	313.429688678484	152.09454
OG0001102	1.49621175109749	3	2	151.710425350512	101.39636
OG0001105	0.777638881208086	2	2	78.8497519489724	101.39636
OG0001104	0.943391070390158	2	2	95.6564205940658	101.39636
OG0001107	1.07269437290259	2	2	108.767304804805	101.39636
OG0001106	0.978227052453898	2	2	99.1886623723543	101.39636
OG0000473	0.710674097611722	7	10	360.298833220566	506.9818
OG0000471	1.08496500570737	9	8	440.046009224428	405.58544
OG0016240	0.966078837561475	2	2	97.9568776017648	101.39636
OG0016199	0.639328747926582	1	2	64.825607883113	101.39636
OG0016345	0.39534199427988	1	2	40.0862391751206	101.39636
OG0010699	0.943404303237261	2	2	95.6577623565944	101.39636
OG0003246	0.571214709364574	1	2	57.9190923080257	101.39636
OG0003241	0.358018911605304	1	2	36.3018144479396	101.39636
OG0002117	0.833757656918336	3	3	126.809987300472	152.09454
OG0002114	0.956266278155024	3	3	145.4428796935	152.09454
OG0002112	0.810004176663518	2	2	82.1314750984777	101.39636
OG0002119	0.896937068018555	2	2	90.9461538461538	101.39636
OG0002118	0.958764617815304	2	2	97.215242343263	101.39636
OG0005361	1.17504608449137	2	2	119.145395799677	101.39636
OG0002809	0.556214014645822	2	3	84.5971146991095	152.09454
OG0003404	0.494863973912756	1	3	75.2661084748326	152.09454
OG0005589	0.531661781044498	2	3	80.8628540235437	152.09454
OG0005588	1.24488437440995	4	3	189.34011627907	152.09454
OG0005581	0.818091269601165	2	2	82.9514768853368	101.39636
OG0005580	1.06555113449237	2	2	108.043006431396	101.39636
OG0005585	0.645396188050215	2	3	98.1612363392509	152.09454
OG0005584	0.912273971480637	2	2	92.5012600308804	101.39636
OG0005586	1.00521610106787	3	3	152.887880492511	152.09454
OG0001290	1.32299972311208	5	4	268.294712409146	202.79272
OG0001297	0.957737092889067	2	2	97.1110550559333	101.39636
OG0002750	1.00683686007065	2	2	102.089592724994	101.39636
OG0002754	1.05406414091777	2	2	106.878267095589	101.39636
OG0002756	1.06164193486467	2	2	107.646627818635	101.39636
OG0000539	1.27737326003258	3	2	129.520998928637	101.39636
OG0000538	1.19984854738405	6	5	304.150688140075	253.4909
OG0000537	0.973482916650616	3	3	148.061436405834	152.09454
OG0000533	1.08949199073268	9	8	441.882088437792	405.58544
OG0000532	3.04740422329756	6	2	308.995695691	101.39636
OG0000531	0.995362788569037	2	2	100.92616364035	101.39636
OG0001129	0.838955496320093	2	2	85.0670335288508	101.39636
OG0001127	0.991668548128097	5	5	251.378952766685	253.4909
OG0001126	1.01044333534052	2	2	102.455276189788	101.39636
OG0001125	0.98539546472296	3	3	149.873269925125	152.09454
OG0001122	0.976595242746946	2	2	99.0232028078567	101.39636
OG0001121	0.849800547163303	3	3	129.250023312551	152.09454
OG0001120	0.924300675301282	2	2	93.7207240210919	101.39636
OG0000452	0.945545629099504	2	2	95.8748850045998	101.39636
OG0000453	1.05016477087866	6	6	319.448655501991	304.18908
OG0000454	0.912448855177005	2	2	92.5189926011154	101.39636
OG0000455	1.07539083153186	2	2	109.040715894704	101.39636
OG0000457	0.802303216619148	2	3	122.02593867221	152.09454
OG0000989	0.843636355694746	2	2	85.5416556311125	101.39636
OG0000986	0.993412917510271	2	2	100.728453812522	101.39636
OG0000984	1.10627148313864	2	2	112.171901562059	101.39636
OG0000985	0.760377276805313	2	2	77.0994880947711	101.39636
OG0000982	1.07540494431713	2	2	109.042146879759	101.39636
OG0000983	0.996354030034582	2	2	101.026671916837	101.39636
OG0000980	0.948193311515825	2	2	96.1433503640507	101.39636
OG0000981	1.05895110155228	2	2	107.373787115391	101.39636
OG0003189	0.834934017296843	2	2	84.6592701940769	101.39636
OG0003186	1.53379805748043	3	2	155.521540003586	101.39636
OG0015467	0.562825923048331	1	2	57.0684999107409	101.39636
OG0005494	0.409442103898095	1	2	41.5159389660086	101.39636
OG0003989	1.23150179842517	2	2	124.869799693766	101.39636
OG0016233	0.978785224715107	2	2	99.2452590078938	101.39636
OG0001728	1.05947795082782	4	4	214.854415428401	202.79272
OG0001726	0.750833795406275	2	3	114.197720728772	152.09454
OG0016227	0.547022858954033	1	2	55.4661267347323	101.39636
OG0005112	1.05319968984031	2	2	106.790614902936	101.39636
OG0004864	0.453091173351084	1	2	45.9417957259289	101.39636
OG0014224	0.962207502697594	2	2	97.5643383382262	101.39636
OG0002562	0.930628363071902	2	2	94.3623285282492	101.39636
OG0002566	0.927027882412883	2	2	93.9972528951744	101.39636
OG0001916	0.67540611274456	1	2	68.483721354048	101.39636
OG0001918	0.846151744815863	2	2	85.7967069319774	101.39636
OG0001919	0.946916760353118	2	2	96.0139127227984	101.39636
OG0004903	1.00968448445692	2	2	102.378331472408	101.39636
OG0002176	0.750419365819939	2	2	76.0897921676502	101.39636
OG0002170	0.754948953546006	2	2	76.5490758753741	101.39636
OG0002830	1.253005199049	5	4	254.100332489289	202.79272
OG0002831	1.27521473203657	4	3	193.953198070326	152.09454
OG0002833	0.807736113578196	2	2	81.9015017573757	101.39636
OG0002835	0.963628420521237	4	4	195.416828466805	202.79272
OG0002829	0.667888213639048	3	4	135.442867499804	202.79272
OG0002828	1.00635656248024	2	2	102.040892297609	101.39636
OG0002826	0.738233432512821	1	2	74.8541828871057	101.39636
OG0002824	1.00468010480785	3	3	152.806358387901	152.09454
OG0002821	0.739020607443524	1	2	74.9339995597623	101.39636
OG0000086	0.998854845022381	5	5	253.200613634084	253.4909
OG0000085	0.557578329495329	2	4	113.072826051414	202.79272
OG0000082	0.957130390072745	13	14	679.346763191296	709.77452
OG0000080	1.14474353183249	13	11	638.400549937472	557.67998
OG0002770	0.929170253548269	3	3	141.321722295107	152.09454
OG0000557	0.976324872085936	2	2	98.9957882069795	101.39636
OG0000553	0.893168089303475	3	3	135.845989685291	152.09454
OG0000558	1.09202156942873	2	2	110.72701218156	101.39636
OG0001147	0.78235981654671	2	2	79.3284376081042	101.39636
OG0001140	0.9971879725592	2	2	101.111230653283	101.39636
OG0001143	0.964581702263841	2	2	97.8050735321572	101.39636
OG0001142	0.899175071250541	2	2	91.1730792275455	101.39636
OG0001149	1.15941781905698	7	6	352.682239714549	304.18908
OG0001148	0.579850982585574	2	4	117.589557953201	202.79272
OG0002489	0.914056739977185	3	3	139.02303940073	152.09454
OG0002486	0.953337350814015	2	2	96.6649372245842	101.39636
OG0002481	1.0182064096579	4	4	206.484847335961	202.79272
OG0002480	1.16540981823978	2	2	118.168313477775	101.39636
OG0001999	1.14525612682966	2	2	116.124802528226	101.39636
OG0000434	1.01041723024854	3	3	153.678943842725	152.09454
OG0000435	0.933050951697893	3	3	141.911955295053	152.09454
OG0000432	1.06768481372425	2	2	108.259353738917	101.39636
OG0000433	0.823274351048774	6	7	292.169578671978	354.88726
OG0000431	0.925007032078378	3	3	140.688519040726	152.09454
OG0001995	0.827820942081018	2	3	125.907045388179	152.09454
OG0004731	0.944321767279154	2	2	95.7507898708733	101.39636
OG0001705	0.997191756784603	3	3	151.667421539946	152.09454
OG0001701	0.988167621063466	3	3	150.294899768542	152.09454
OG0001448	1.01598425304449	2	2	103.01710507603	101.39636
OG0005285	1.05914276465057	2	2	107.393221055904	101.39636
OG0005282	0.654035074631091	1	2	66.3167758799209	101.39636
OG0005283	0.958526139980611	2	2	97.1910615588844	101.39636
OG0001442	0.894813156792277	4	4	181.461593957692	202.79272
OG0005289	0.53449106950567	1	2	54.195448900382	101.39636
OG0016252	0.962148585262354	2	2	97.5583643247524	101.39636
OG0016206	0.958686119631565	2	2	97.2072829131653	101.39636
OG0000119	0.74833490308219	4	6	227.63530570046	304.18908
OG0000110	0.893317080741726	9	10	452.895501565185	506.9818
OG0000113	0.602330805771162	5	8	244.296604884251	405.58544
OG0002543	1.09730394273901	2	2	111.262625607384	101.39636
OG0002548	0.99156492677388	2	2	100.541074278538	101.39636
OG0001939	0.953311890665489	2	2	96.6623556581986	101.39636
OG0001933	0.912173225289849	2	2	92.4910447338507	101.39636
OG0003396	0.463215201658483	1	2	46.9683353448361	101.39636
OG0016190	0.884134946768337	2	2	89.6480653511031	101.39636
OG0002845	0.807469180059635	3	4	163.748871340463	202.79272
OG0002844	0.744778580326617	2	3	113.27675557663	152.09454
OG0002841	2.43234209781444	10	4	493.261269986297	202.79272
OG0002840	0.65540773405695	3	4	132.911917098446	202.79272
OG0002849	1.08259810088605	4	4	219.543013545516	202.79272
OG0005547	1.15126368740982	3	3	175.1009209553	152.09454
OG0004490	1.0099846649932	2	2	102.40876868613	101.39636
OG0002719	1.00849059555559	2	2	102.257275483569	101.39636
OG0002715	0.813432110855112	2	2	82.4790551478248	101.39636
OG0002714	0.937521983224933	2	2	95.0613165189893	101.39636
OG0002717	1.06528249174172	2	2	108.015767034341	101.39636
OG0002716	1.05156329895486	2	2	106.624690823614	101.39636
OG0002710	1.03598636648411	2	2	105.045246571115	101.39636
OG0000576	0.871757079360349	3	3	132.589491977056	152.09454
OG0001168	0.717589036403606	4	5	181.902290668083	253.4909
OG0001163	1.06781645574911	2	2	108.272701761061	101.39636
OG0001162	0.938918191496421	3	3	142.80433043328	152.09454
OG0001167	0.956704564427097	3	3	145.50954064244	152.09454
OG0001166	1.00314151051774	3	3	152.572346597101	152.09454
OG0001164	0.944918972303003	2	2	95.8113442864653	101.39636
OG0000414	1.04341855260746	3	3	158.698264786297	152.09454
OG0000416	0.855393956755244	3	3	130.100750371469	152.09454
OG0000417	0.698397387728128	2	3	106.222429423711	152.09454
OG0000413	1.09714727283552	2	2	111.246739849449	101.39636
OG0000418	0.850103482107678	2	2	86.1973987090437	101.39636
OG0000419	1.09984979265504	3	3	167.281148282963	152.09454
OG0016246	1.07589604479367	2	2	109.091942680475	101.39636
OG0003142	0.458520662837256	1	2	46.492326196485	101.39636
OG0003141	0.469850775390288	1	2	47.6411583677528	101.39636
OG0003140	0.43377687971089	1	2	43.9833966548421	101.39636
OG0003148	0.423628735436912	1	2	42.9544117647059	101.39636
OG0009419	1.02132501052243	2	2	103.558638443936	101.39636
OG0016350	0.832676526385684	2	2	84.4303688329523	101.39636
OG0001899	0.509575889379778	2	3	77.5037104903082	152.09454
OG0001895	0.97446535278495	2	2	98.8072397185098	101.39636
OG0001893	0.978171106727454	2	2	99.1829896793353	101.39636
OG0001767	1.07505524903886	2	2	109.006689051434	101.39636
OG0001760	1.00620664090244	3	3	153.038536193002	152.09454
OG0001769	1.00116789960905	3	3	152.272171153805	152.09454
OG0001768	0.784188671786702	2	3	119.270815308609	152.09454
OG0000385	1.00449825202764	4	4	203.704932763931	202.79272
OG0000380	0.580036384402998	2	3	88.2203670690371	152.09454
OG0000382	0.430651764741789	4	9	196.499346175772	456.28362
OG0000383	0.432088176226397	2	5	109.530420670988	253.4909
OG0000389	1.09238634965053	12	11	609.201997625382	557.67998
OG0004064	0.704604664253456	1	2	71.4443481943225	101.39636
OG0006515	1.02809314935786	2	2	104.244903085823	101.39636
OG0004606	1.06852725019847	2	2	108.344773730934	101.39636
OG0004602	0.868360935804792	2	2	88.0486380567995	101.39636
OG0002526	0.675015177820422	1	2	68.4440819757435	101.39636
OG0002525	0.725207972750321	1	2	73.5334486798617	101.39636
OG0002521	0.903913449904317	2	2	91.6535335753401	101.39636
OG0004577	0.876422604992505	2	2	88.8660619679578	101.39636
OG0001958	0.848762960220046	2	2	86.0614746691374	101.39636
OG0001957	0.899546814741066	2	2	91.2107726643384	101.39636
OG0001955	1.55488125332591	3	2	157.659299319485	101.39636
OG0001951	0.701847514746335	1	2	71.1647832703246	101.39636
OG0000601	0.97079167841841	2	2	98.4347425099173	101.39636
OG0000606	0.86451587663751	3	4	175.317526106505	202.79272
OG0000609	1.10134915060154	2	2	111.672794960088	101.39636
OG0000608	0.980844954107892	2	2	99.4541080709073	101.39636
OG0000077	0.952893935137956	4	4	193.23995297813	202.79272
OG0005554	0.913717086637966	3	3	138.971379982342	152.09454
OG0000071	1.12358945067874	2	2	113.927880433224	101.39636
OG0003802	0.493092852302985	1	2	49.9978203655403	101.39636
OG0005074	0.90724920028691	2	2	91.9917665220036	101.39636
OG0009219	0.474975629278789	1	2	48.1607998975786	101.39636
OG0004479	0.947308700849585	2	2	96.0536540624769	101.39636
OG0002731	1.07226508723163	2	2	108.72377680037	101.39636
OG0002737	0.615407789111589	2	3	93.6001645973442	152.09454
OG0002736	1.66341801638924	3	2	168.664532020289	101.39636
OG0002735	1.17857450264449	2	2	119.503164556962	101.39636
OG0002739	0.298251944764105	1	3	45.362492343002	152.09454
OG0000592	1.02245868437823	2	2	103.673588846342	101.39636
OG0000595	0.950177952093815	2	2	96.3445856945672	101.39636
OG0000596	0.978691049000339	2	2	99.235709933216	101.39636
OG0000599	1.00393437619996	2	2	101.795291425547	101.39636
OG0000598	0.689751021748547	3	4	139.876485823167	202.79272
OG0001180	0.729789344580296	3	4	147.995966214455	202.79272
OG0001187	0.877887578722608	3	3	133.521907457529	152.09454
OG0001188	0.89397884451475	4	5	226.615501877004	253.4909
OG0016266	0.972571153116084	2	2	98.6151747669736	101.39636
OG0016448	0.770315057238178	2	2	78.1071428571429	101.39636
OG0002295	0.948315026471184	2	2	96.1556918174817	101.39636
OG0000839	0.931982395273537	6	6	283.498867394454	304.18908
OG0000832	1.0075076506223	2	2	102.157608445253	101.39636
OG0000836	0.952927719271824	3	3	144.935103115897	152.09454
OG0000837	0.935026611134278	2	2	94.8082948721513	101.39636
OG0005248	0.890881611668474	2	2	90.3321526141168	101.39636
OG0005249	0.887163494816165	2	2	89.955149099238	101.39636
OG0001407	1.10880163757869	3	3	168.642675018778	152.09454
OG0001400	1.00386299908197	2	2	101.788054045595	101.39636
OG0016444	0.841521109516027	2	2	85.3271773680865	101.39636
OG0014860	0.382222509350231	1	2	38.7559711581794	101.39636
OG0004758	1.02075118196116	2	2	103.500454316559	101.39636
OG0004871	1.16210151706683	2	2	117.832863781054	101.39636
OG0004596	0.548300956359134	1	2	55.595721159335	101.39636
OG0002508	2.94926556263073	9	3	448.567189086161	152.09454
OG0002505	0.796131499345241	2	2	80.7248361149499	101.39636
OG0002507	0.941273686011368	2	2	95.4417255253356	101.39636
OG0001977	1.15785061858116	3	3	176.102757221817	152.09454
