"og_id" "correction_factor" "corr_Tfas_count" "old_Tfas_count" "total_mean_cov" "expected_mean_cov"
"258" "OG0002533" "0.411939683529024" "1" "2" "38.0394990323106" "92.3424"
"259" "OG0001949" "0.847647960214339" "3" "3" "117.410770501945" "138.5136"
"260" "OG0001945" "0.404347689700868" "1" "2" "37.3384361014334" "92.3424"
"261" "OG0001944" "0.521378918368836" "1" "2" "48.1453806315824" "92.3424"
"262" "OG0001947" "0.609433831706598" "1" "2" "56.2765826609834" "92.3424"
"263" "OG0001946" "0.429635843063352" "1" "2" "39.6736048744933" "92.3424"
"264" "OG0001943" "0.601998813474062" "1" "2" "55.5900152333472" "92.3424"
"265" "OG0002142" "0.628496103510368" "1" "2" "58.0368385887958" "92.3424"
"266" "OG0002148" "0.426222096270426" "1" "2" "39.3583713026422" "92.3424"
"267" "OG0002149" "0.412428449334934" "1" "2" "38.0846328398662" "92.3424"
"268" "OG0004843" "0.649512760841025" "1" "2" "59.9775671666863" "92.3424"
"269" "OG0002856" "0.770890989853294" "2" "2" "71.1859241414288" "92.3424"
"270" "OG0002851" "0.495072632218927" "1" "2" "45.7161950334131" "92.3424"
"271" "OG0014578" "0.415480079206556" "1" "2" "38.3664276661235" "92.3424"
"272" "OG0016302" "0.406867188331224" "1" "2" "37.5710926517572" "92.3424"
"273" "OG0004465" "0.412695104839872" "1" "2" "38.1092564491654" "92.3424"
"274" "OG0002708" "0.472383402036618" "1" "2" "43.6210170642262" "92.3424"
"275" "OG0002709" "0.505645051541648" "1" "2" "46.6924776074794" "92.3424"
"276" "OG0002706" "0.41546029080325" "1" "2" "38.3646003574701" "92.3424"
"277" "OG0002704" "0.594378061070588" "1" "2" "54.8862966666047" "92.3424"
"278" "OG0000565" "0.566281239701583" "5" "9" "235.312959370588" "415.5408"
"279" "OG0000563" "0.860015094820943" "3" "3" "119.12378683799" "138.5136"
"280" "OG0004894" "0.485581763166445" "1" "2" "44.8397854070212" "92.3424"
"281" "OG0001179" "0.766121358298648" "4" "5" "176.863712291393" "230.856"
"282" "OG0001175" "0.600176589405495" "3" "5" "138.554366723795" "230.856"
"283" "OG0001170" "0.751598492530326" "2" "2" "69.4044086366323" "92.3424"
"284" "OG0001171" "0.955245423044996" "6" "6" "264.628964858971" "277.0272"
"285" "OG0001172" "0.653023230430442" "2" "3" "90.45259853055" "138.5136"
"286" "OG0004897" "0.485697686245567" "1" "2" "44.8504900223626" "92.3424"
"287" "OG0004898" "0.588147343005052" "1" "2" "54.3109372067097" "92.3424"
"288" "OG0004282" "0.424402712860367" "1" "2" "39.1903650720372" "92.3424"
"289" "OG0004287" "0.702604703396078" "2" "3" "97.320306844323" "138.5136"
"290" "OG0003039" "0.498404193169231" "1" "2" "46.0238393673104" "92.3424"
"291" "OG0003032" "0.790193808582192" "2" "2" "72.9683927496202" "92.3424"
"292" "OG0003030" "0.77570411584316" "2" "2" "71.6303797468354" "92.3424"
"293" "OG0004488" "0.735236785782206" "1" "2" "67.8935293674148" "92.3424"
"294" "OG0003155" "0.483838175961995" "1" "2" "44.6787783799529" "92.3424"
"295" "OG0003156" "0.474948002253902" "1" "2" "43.8578384033307" "92.3424"
"296" "OG0004378" "0.503782326800862" "1" "2" "46.5204691343759" "92.3424"
"297" "OG0001882" "0.750919685393529" "2" "2" "69.3417259564835" "92.3424"
"298" "OG0001883" "0.727151165143375" "1" "2" "67.1468837521356" "92.3424"
"299" "OG0001884" "0.50969335648697" "2" "3" "70.5994617030936" "138.5136"
"300" "OG0001887" "0.478348168922782" "1" "3" "66.2577269309027" "138.5136"
"301" "OG0001777" "0.765379239299005" "3" "4" "141.353911734089" "184.6848"
"302" "OG0002289" "0.794040803615218" "2" "3" "109.985450255637" "138.5136"
"303" "OG0002288" "0.634423492555575" "1" "2" "58.5841879189639" "92.3424"
"304" "OG0001771" "0.599525059490788" "2" "4" "110.723165707044" "184.6848"
"305" "OG0002287" "0.607210105739222" "2" "3" "84.1068577023202" "138.5136"
"306" "OG0002286" "1.05482062286562" "3" "3" "146.10700182736" "138.5136"
"307" "OG0000829" "0.434479545585231" "2" "4" "80.2417679804993" "184.6848"
"308" "OG0000820" "0.448289616182815" "2" "4" "82.7922781068" "184.6848"
"309" "OG0000823" "0.542097198628085" "2" "4" "100.117112709188" "184.6848"
"310" "OG0000822" "0.451064192515783" "2" "4" "83.3047001819389" "184.6848"
"311" "OG0000825" "0.455574758812685" "2" "4" "84.137733216369" "184.6848"
"312" "OG0000824" "0.403338279415898" "1" "2" "37.2452247331346" "92.3424"
"313" "OG0000826" "1.0147330232725" "3" "3" "140.554324092358" "138.5136"
"314" "OG0005250" "0.4259795574481" "1" "2" "39.3359746856954" "92.3424"
"315" "OG0005252" "0.672778961832542" "1" "2" "62.1260240051253" "92.3424"
"316" "OG0001413" "0.918247404126976" "4" "4" "169.58633818171" "184.6848"
"317" "OG0001415" "0.294608655460652" "1" "4" "54.4097406120194" "184.6848"
"318" "OG0001419" "0.515593314500206" "2" "4" "95.2222481698077" "184.6848"
"319" "OG0004071" "0.347591562042542" "1" "2" "32.0974390587572" "92.3424"
"320" "OG0004615" "0.550686690141933" "1" "2" "50.8517306157625" "92.3424"
"321" "OG0004619" "0.491749690247019" "1" "2" "45.4093465966664" "92.3424"
"322" "OG0004374" "0.269917890718051" "1" "2" "24.9248658318426" "92.3424"
"323" "OG0004377" "0.434738404866468" "1" "2" "40.1447876775413" "92.3424"
"324" "OG0003410" "0.475359690847182" "1" "2" "43.8958547160868" "92.3424"
"325" "OG0004372" "0.221350558738048" "1" "2" "20.4400418352123" "92.3424"
"326" "OG0002512" "0.680274053875442" "1" "2" "62.8181387925876" "92.3424"
"327" "OG0002510" "0.588298694252514" "1" "2" "54.3249133441433" "92.3424"
"328" "OG0002515" "0.490608337335175" "1" "2" "45.3039513295396" "92.3424"
"329" "OG0001969" "0.763008581156431" "2" "2" "70.4580436045796" "92.3424"
"330" "OG0000612" "0.824536476999171" "2" "2" "76.1396771736482" "92.3424"
"331" "OG0000613" "0.808388917735943" "3" "4" "149.297145594279" "184.6848"
"332" "OG0000610" "0.6164632163504" "3" "5" "142.314232273788" "230.856"
"333" "OG0000615" "0.539868514747345" "2" "3" "74.7791315043079" "138.5136"
"334" "OG0000619" "0.806591009287685" "2" "3" "111.723824424071" "138.5136"
"335" "OG0003837" "0.788556801556634" "2" "2" "72.8172275920633" "92.3424"
"336" "OG0003832" "0.239117408927414" "1" "2" "22.0806754221388" "92.3424"
"337" "OG0004829" "0.442484584411254" "1" "2" "40.8600884875378" "92.3424"
"338" "OG0004828" "0.498102845413593" "1" "2" "45.9960121923202" "92.3424"
