"chrom" "V2" "V3" "V4"
"872" "Scaffold_612" "15000001" "1.6e+07" "44.6939"
"873" "Scaffold_612" "16000001" "1.7e+07" "49.7574"
"874" "Scaffold_612" "17000001" "1.8e+07" "54.5047"
"875" "Scaffold_612" "18000001" "1.9e+07" "16.8623"
"876" "Scaffold_10430" "1" "1e+06" "53.9788"
"877" "Scaffold_10430" "1000001" "2e+06" "51.7291"
"878" "Scaffold_10430" "2000001" "3e+06" "26.8421"
"879" "Scaffold_10430" "3000001" "4e+06" "15.3376"
"880" "Scaffold_10430" "4000001" "5e+06" "10.0465"
"881" "Scaffold_10430" "5000001" "6e+06" "13.0616"
"882" "Scaffold_10430" "6000001" "7e+06" "15.2701"
"883" "Scaffold_10430" "7000001" "8e+06" "12.7878"
"884" "Scaffold_10430" "8000001" "9e+06" "38.2239"
"885" "Scaffold_10430" "9000001" "1e+07" "37.9383"
"886" "Scaffold_10430" "10000001" "1.1e+07" "38.8363"
"887" "Scaffold_10430" "11000001" "1.2e+07" "17.2643"
"888" "Scaffold_10431" "1" "1e+06" "36.8184"
"889" "Scaffold_10431" "1000001" "2e+06" "32.7544"
"890" "Scaffold_10431" "2000001" "3e+06" "24.6835"
"891" "Scaffold_10431" "3000001" "4e+06" "28.6153"
"892" "Scaffold_10431" "4000001" "5e+06" "20.0171"
"893" "Scaffold_10431" "5000001" "6e+06" "20.558"
"894" "Scaffold_10431" "6000001" "7e+06" "36.9592"
"895" "Scaffold_10431" "7000001" "8e+06" "42.5786"
"896" "Scaffold_10431" "8000001" "9e+06" "47.4881"
"897" "Scaffold_10431" "9000001" "1e+07" "48.811"
"898" "Scaffold_10431" "10000001" "1.1e+07" "9.3259"
"899" "Scaffold_10426" "1" "1e+06" "49.6909"
"900" "Scaffold_10426" "1000001" "2e+06" "54.4989"
"901" "Scaffold_10426" "2000001" "3e+06" "54.0052"
"902" "Scaffold_10426" "3000001" "4e+06" "34.7245"
"903" "Scaffold_10426" "4000001" "5e+06" "23.8215"
"904" "Scaffold_10426" "5000001" "6e+06" "35.6007"
"905" "Scaffold_10426" "6000001" "7e+06" "43.3836"
"906" "Scaffold_10426" "7000001" "8e+06" "43.7025"
"907" "Scaffold_10426" "8000001" "9e+06" "34.6252"
"908" "Scaffold_10426" "9000001" "1e+07" "30.2733"
"909" "Scaffold_10432" "1" "1e+06" "38.0615"
"910" "Scaffold_10432" "1000001" "2e+06" "39.6725"
"911" "Scaffold_10432" "2000001" "3e+06" "29.0495"
"912" "Scaffold_10432" "3000001" "4e+06" "22.0495"
"913" "Scaffold_10432" "4000001" "5e+06" "26.6368"
"914" "Scaffold_10432" "5000001" "6e+06" "23.3333"
"915" "Scaffold_10432" "6000001" "7e+06" "30.2097"
"916" "Scaffold_10432" "7000001" "8e+06" "44.2723"
"917" "Scaffold_10432" "8000001" "9e+06" "11.8567"
"918" "Scaffold_10424" "1" "1e+06" "6.3751"
"919" "Scaffold_10424" "1000001" "2e+06" "4.2226"
"920" "Scaffold_10427" "1" "1e+06" "9.0754"
